source,destination,contact_start(s),contact_end(s),data_rate(bps),delay(s),link_type # Simulation starting time: 2026-01-01T00:00:00 UTC
mre2,mr2,1050253.476,1050686.409,10000000,0.053,low_dl
mgs1,mre2,1051843.247,1056133.498,300000000,1197.581,trunk
mre2,mgs1,1051843.247,1056133.498,300000000,1197.581,high_dl
mgs1,mre2,1058551.881,1062841.571,300000000,1197.545,trunk
mre2,mgs1,1058551.881,1062841.571,300000000,1197.545,high_dl
mgs1,mre2,1065260.512,1069549.642,300000000,1197.511,trunk
mre2,mgs1,1065260.512,1069549.642,300000000,1197.511,high_dl
mr2,mre1,1065374.236,1065507.654,150000000,0.054,low_ul
mre1,mr2,1065374.236,1065507.654,10000000,0.054,low_dl
mgs2,mre3,1068600.097,1094076.298,300000000,1197.501,trunk
mre3,mgs2,1068600.097,1094076.298,300000000,1197.501,high_dl
mgs2,mre2,1068600.432,1069549.653,300000000,1197.494,trunk
mre2,mgs2,1068600.432,1069549.653,300000000,1197.494,trunk
mgs2,mre1,1068600.434,1094076.620,300000000,1197.504,trunk
mre1,mgs2,1068600.434,1094076.620,300000000,1197.504,high_dl
mr1,mre2,1070476.112,1070806.904,150000000,0.053,low_ul
mre2,mr1,1070476.112,1070806.904,10000000,0.053,low_dl
mgs1,mre2,1071969.143,1074447.660,300000000,1197.481,trunk
mre2,mgs1,1071969.143,1074447.660,300000000,1197.481,high_dl
mgs2,mre2,1071969.171,1076257.731,300000000,1197.481,trunk
mre2,mgs2,1071969.171,1076257.731,300000000,1197.481,trunk
mr2,mre1,1072322.192,1072978.203,150000000,0.054,low_ul
mre1,mr2,1072322.192,1072978.203,10000000,0.054,low_dl
mr1,mre3,1073987.871,1085229.205,150000000,0.076,low_ul
mre3,mr1,1073987.871,1085229.205,10000000,0.076,low_dl
mgs2,mre2,1078677.806,1082965.809,300000000,1197.439,trunk
mre2,mgs2,1078677.806,1082965.809,300000000,1197.439,trunk
mr2,mre3,1083578.886,1095530.419,150000000,0.076,low_ul
mre3,mr2,1083578.886,1095530.419,10000000,0.076,low_dl
mgs2,mre2,1085386.439,1089673.887,300000000,1197.401,trunk
mre2,mgs2,1085386.439,1089673.887,300000000,1197.401,trunk
mgs2,mre2,1092095.070,1094076.338,300000000,1197.367,trunk
mre2,mgs2,1092095.070,1094076.338,300000000,1197.367,trunk
mr1,mre1,1093526.165,1094234.173,150000000,0.054,low_ul
mre1,mr1,1093526.165,1094234.173,10000000,0.054,low_dl
mr2,mre2,1094548.139,1094956.836,150000000,0.053,low_ul
mre2,mr2,1094548.139,1094956.836,10000000,0.053,low_dl
mr2,mre1,1110517.285,1111243.640,150000000,0.054,low_ul
mre1,mr2,1110517.285,1111243.640,10000000,0.054,low_dl
mr1,mre3,1110521.606,1122486.420,150000000,0.076,low_ul
mre3,mr1,1110521.606,1122486.420,10000000,0.076,low_dl
mr1,mre2,1114711.948,1115121.641,150000000,0.053,low_ul
mre2,mr1,1114711.948,1115121.641,10000000,0.053,low_dl
mgs1,mre3,1116800.559,1160792.065,300000000,1197.200,trunk
mre3,mgs1,1116800.559,1160792.065,300000000,1197.200,high_dl
mgs1,mre1,1116800.637,1160791.468,300000000,1197.222,trunk
mre1,mgs1,1116800.637,1160791.468,300000000,1197.222,high_dl
mgs1,mre2,1118929.572,1123214.251,300000000,1197.211,trunk
mre2,mgs1,1118929.572,1123214.251,300000000,1197.211,high_dl
mr2,mre3,1120722.936,1131935.783,150000000,0.076,low_ul
mre3,mr2,1120722.936,1131935.783,10000000,0.076,low_dl
mgs1,mre2,1125638.207,1129922.339,300000000,1197.165,trunk
mre2,mgs1,1125638.207,1129922.339,300000000,1197.165,high_dl
mr1,mre1,1131991.152,1132214.154,150000000,0.054,low_ul
mre1,mr1,1131991.152,1132214.154,10000000,0.054,low_dl
mgs1,mre2,1132346.841,1136630.429,300000000,1197.121,trunk
mre2,mgs1,1132346.841,1136630.429,300000000,1197.121,high_dl
mr2,mre2,1137442.641,1137956.691,150000000,0.053,low_ul
mre2,mr2,1137442.641,1137956.691,10000000,0.053,low_dl
mr1,mre1,1139019.974,1139668.793,150000000,0.054,low_ul
mre1,mr1,1139019.974,1139668.793,10000000,0.054,low_dl
mgs1,mre2,1139055.472,1143338.518,300000000,1197.080,trunk
mre2,mgs1,1139055.472,1143338.518,300000000,1197.080,high_dl
mgs1,mre2,1145764.102,1150046.607,300000000,1197.043,trunk
mre2,mgs1,1145764.102,1150046.607,300000000,1197.043,high_dl
mr1,mre3,1147850.162,1159094.357,150000000,0.076,low_ul
mre3,mr1,1147850.162,1159094.357,10000000,0.076,low_dl
mgs1,mre2,1152472.730,1156754.694,300000000,1197.010,trunk
mre2,mgs1,1152472.730,1156754.694,300000000,1197.010,high_dl
mgs2,mre2,1154921.994,1156754.706,300000000,1196.991,trunk
mre2,mgs2,1154921.994,1156754.706,300000000,1196.991,trunk
mgs2,mre1,1154922.165,1180479.612,300000000,1197.005,trunk
mre1,mgs2,1154922.165,1180479.612,300000000,1197.005,high_dl
mgs2,mre3,1154922.377,1180479.090,300000000,1197.027,trunk
mre3,mgs2,1154922.377,1180479.090,300000000,1197.027,high_dl
mr2,mre1,1157442.484,1158162.125,150000000,0.054,low_ul
mre1,mr2,1157442.484,1158162.125,10000000,0.054,low_dl
mgs1,mre2,1159181.357,1160791.589,300000000,1196.979,trunk
mre2,mgs1,1159181.357,1160791.589,300000000,1196.979,high_dl
mgs2,mre2,1159181.386,1163462.801,300000000,1196.977,trunk
mre2,mgs2,1159181.386,1163462.801,300000000,1196.977,trunk
mr2,mre3,1159447.161,1171141.831,150000000,0.076,low_ul
mre3,mr2,1159447.161,1171141.831,10000000,0.076,low_dl
mr1,mre2,1164321.615,1164719.850,150000000,0.053,low_ul
mre2,mr1,1164321.615,1164719.850,10000000,0.053,low_dl
mgs2,mre2,1165890.017,1170170.895,300000000,1196.936,trunk
mre2,mgs2,1165890.017,1170170.895,300000000,1196.936,trunk
mgs2,mre2,1172598.646,1176878.989,300000000,1196.897,trunk
mre2,mgs2,1172598.646,1176878.989,300000000,1196.897,trunk
mgs2,mre2,1179307.273,1180479.191,300000000,1196.862,trunk
mre2,mgs2,1179307.273,1180479.191,300000000,1196.862,trunk
mr2,mre2,1181716.536,1182234.760,150000000,0.053,low_ul
mre2,mr2,1181716.536,1182234.760,10000000,0.053,low_dl
mr1,mre1,1185931.040,1186594.637,150000000,0.054,low_ul
mre1,mr1,1185931.040,1186594.637,10000000,0.054,low_dl
mr1,mre3,1186327.304,1198085.721,150000000,0.076,low_ul
mre3,mr1,1186327.304,1198085.721,10000000,0.076,low_dl
mr2,mre1,1195841.693,1196193.922,150000000,0.054,low_ul
mre1,mr2,1195841.693,1196193.922,10000000,0.054,low_dl
mr2,mre3,1195919.219,1207387.103,150000000,0.076,low_ul
mre3,mr2,1195919.219,1207387.103,10000000,0.076,low_dl
mr2,mre1,1202947.530,1203561.719,150000000,0.054,low_ul
mre1,mr2,1202947.530,1203561.719,10000000,0.054,low_dl
mgs1,mre3,1203180.682,1247134.626,300000000,1196.736,trunk
mre3,mgs1,1203180.682,1247134.626,300000000,1196.736,high_dl
mgs1,mre1,1203180.916,1247134.647,300000000,1196.724,trunk
mre1,mgs1,1203180.916,1247134.647,300000000,1196.724,high_dl
mgs1,mre2,1203181.109,1203711.333,300000000,1196.719,trunk
mre2,mgs1,1203181.109,1203711.333,300000000,1196.719,high_dl
mgs1,mre2,1206141.762,1210419.435,300000000,1196.703,trunk
mre2,mgs1,1206141.762,1210419.435,300000000,1196.703,high_dl
mr1,mre2,1208612.679,1208977.699,150000000,0.053,low_ul
mre2,mr1,1208612.679,1208977.699,10000000,0.053,low_dl
mgs1,mre2,1212850.394,1217127.540,300000000,1196.656,trunk
mre2,mgs1,1212850.394,1217127.540,300000000,1196.656,high_dl
mgs1,mre2,1219559.023,1223835.645,300000000,1196.612,trunk
mre2,mgs1,1219559.023,1223835.645,300000000,1196.612,high_dl
mr1,mre3,1222882.700,1234312.927,150000000,0.076,low_ul
mre3,mr1,1222882.700,1234312.927,10000000,0.076,low_dl
mr1,mre1,1224142.164,1224866.688,150000000,0.054,low_ul
mre1,mr1,1224142.164,1224866.688,10000000,0.054,low_dl
mr2,mre2,1224670.690,1225181.698,150000000,0.053,low_ul
mre2,mr2,1224670.690,1225181.698,10000000,0.053,low_dl
mgs1,mre2,1226267.651,1230543.751,300000000,1196.571,trunk
mre2,mgs1,1226267.651,1230543.751,300000000,1196.571,high_dl
mgs1,mre2,1232976.277,1237251.855,300000000,1196.534,trunk
mre2,mgs1,1232976.277,1237251.855,300000000,1196.534,high_dl
mr2,mre3,1235412.699,1246734.994,150000000,0.076,low_ul
mre3,mr2,1235412.699,1246734.994,10000000,0.076,low_dl
mgs1,mre2,1239684.901,1243959.958,300000000,1196.501,trunk
mre2,mgs1,1239684.901,1243959.958,300000000,1196.501,high_dl
mgs2,mre2,1241242.240,1243959.972,300000000,1196.486,trunk
mre2,mgs2,1241242.240,1243959.972,300000000,1196.486,trunk
mgs2,mre1,1241242.458,1266883.362,300000000,1196.495,trunk
mre1,mgs2,1241242.458,1266883.362,300000000,1196.495,high_dl
mgs2,mre3,1241242.701,1266883.549,300000000,1196.489,trunk
mre3,mgs2,1241242.701,1266883.549,300000000,1196.489,high_dl
mr2,mre1,1242840.537,1243109.434,150000000,0.054,low_ul
mre1,mr2,1242840.537,1243109.434,10000000,0.054,low_dl
mgs1,mre2,1246393.524,1247134.737,300000000,1196.469,trunk
mre2,mgs1,1246393.524,1247134.737,300000000,1196.469,high_dl
mgs2,mre2,1246393.554,1250668.081,300000000,1196.466,trunk
mre2,mgs2,1246393.554,1250668.081,300000000,1196.466,trunk
mr2,mre1,1249869.589,1250505.173,150000000,0.054,low_ul
mre1,mr2,1249869.589,1250505.173,10000000,0.054,low_dl
mr1,mre2,1251498.892,1252003.605,150000000,0.053,low_ul
mre2,mr1,1251498.892,1252003.605,10000000,0.053,low_dl
mgs2,mre2,1253102.181,1257376.192,300000000,1196.424,trunk
mre2,mgs2,1253102.181,1257376.192,300000000,1196.424,trunk
mgs2,mre2,1259810.806,1264084.301,300000000,1196.386,trunk
mre2,mgs2,1259810.806,1264084.301,300000000,1196.386,trunk
mr1,mre3,1262324.801,1273712.062,150000000,0.076,low_ul
mre3,mr1,1262324.801,1273712.062,10000000,0.076,low_dl
mgs2,mre2,1266519.430,1266883.140,300000000,1196.350,trunk
mre2,mgs2,1266519.430,1266883.140,300000000,1196.350,trunk
mr2,mre2,1268933.980,1269469.410,150000000,0.053,low_ul
mre2,mr2,1268933.980,1269469.410,10000000,0.053,low_dl
mr1,mre1,1271056.445,1271774.725,150000000,0.054,low_ul
mre1,mr1,1271056.445,1271774.725,10000000,0.054,low_dl
mr2,mre3,1271568.334,1283405.656,150000000,0.076,low_ul
mre3,mr2,1271568.334,1283405.656,10000000,0.076,low_dl
mr2,mre1,1288050.684,1288782.958,150000000,0.054,low_ul
mre1,mr2,1288050.684,1288782.958,10000000,0.054,low_dl
mgs1,mre1,1289561.661,1333477.062,300000000,1196.214,trunk
mre1,mgs1,1289561.661,1333477.062,300000000,1196.214,high_dl
mgs1,mre2,1289561.865,1290916.709,300000000,1196.202,trunk
mre2,mgs1,1289561.865,1290916.709,300000000,1196.202,high_dl
mgs1,mre3,1289561.897,1333476.542,300000000,1196.228,trunk
mre3,mgs1,1289561.897,1333476.542,300000000,1196.228,high_dl
mgs1,mre2,1293353.906,1297624.827,300000000,1196.187,trunk
mre2,mgs1,1293353.906,1297624.827,300000000,1196.187,high_dl
mr1,mre2,1295765.514,1296270.106,150000000,0.053,low_ul
mre2,mr1,1295765.514,1296270.106,10000000,0.053,low_dl
mr1,mre3,1298523.845,1310325.325,150000000,0.076,low_ul
mre3,mr1,1298523.845,1310325.325,10000000,0.076,low_dl
mgs1,mre2,1300062.534,1304332.948,300000000,1196.140,trunk
mre2,mgs1,1300062.534,1304332.948,300000000,1196.140,high_dl
mgs1,mre2,1306771.159,1311041.068,300000000,1196.095,trunk
mre2,mgs1,1306771.159,1311041.068,300000000,1196.095,high_dl
mr1,mre1,1309481.728,1309800.587,150000000,0.054,low_ul
mre1,mr1,1309481.728,1309800.587,10000000,0.054,low_dl
mr2,mre3,1310127.639,1321367.289,150000000,0.076,low_ul
mre3,mr2,1310127.639,1321367.289,10000000,0.076,low_dl
mr2,mre2,1311940.050,1312359.583,150000000,0.053,low_ul
mre2,mr2,1311940.050,1312359.583,10000000,0.053,low_dl
mgs1,mre2,1313479.783,1317749.189,300000000,1196.054,trunk
mre2,mgs1,1313479.783,1317749.189,300000000,1196.054,high_dl
mr1,mre1,1316565.876,1317192.767,150000000,0.054,low_ul
mre1,mr1,1316565.876,1317192.767,10000000,0.054,low_dl
mgs1,mre2,1320188.406,1324457.308,300000000,1196.017,trunk
mre2,mgs1,1320188.406,1324457.308,300000000,1196.017,high_dl
mgs1,mre2,1326897.026,1331165.427,300000000,1195.983,trunk
mre2,mgs1,1326897.026,1331165.427,300000000,1195.983,high_dl
mgs2,mre3,1327560.612,1353288.510,300000000,1195.958,trunk
mre3,mgs2,1327560.612,1353288.510,300000000,1195.958,high_dl
mgs2,mre2,1327561.088,1331165.441,300000000,1195.980,trunk
mre2,mgs2,1327561.088,1331165.441,300000000,1195.980,trunk
mgs2,mre1,1327561.161,1353288.044,300000000,1195.978,trunk
mre1,mgs2,1327561.161,1353288.044,300000000,1195.978,high_dl
mgs2,mre2,1333605.676,1337873.567,300000000,1195.946,trunk
mre2,mgs2,1333605.676,1337873.567,300000000,1195.946,trunk
mr2,mre1,1334974.235,1335701.476,150000000,0.054,low_ul
mre1,mr2,1334974.235,1335701.476,10000000,0.054,low_dl
mr1,mre3,1337320.096,1348575.172,150000000,0.076,low_ul
mre3,mr1,1337320.096,1348575.172,10000000,0.076,low_dl
mr1,mre2,1338718.323,1339238.719,150000000,0.053,low_ul
mre2,mr1,1338718.323,1339238.719,10000000,0.053,low_dl
mgs2,mre2,1340314.299,1344581.692,300000000,1195.904,trunk
mre2,mgs2,1340314.299,1344581.692,300000000,1195.904,trunk
mgs2,mre2,1347022.921,1351289.817,300000000,1195.866,trunk
mre2,mgs2,1347022.921,1351289.817,300000000,1195.866,trunk
mr2,mre3,1347194.192,1359126.742,150000000,0.076,low_ul
mre3,mr2,1347194.192,1359126.742,10000000,0.076,low_dl
mr2,mre2,1356194.258,1356667.542,150000000,0.053,low_ul
mre2,mr2,1356194.258,1356667.542,10000000,0.053,low_dl
mr1,mre1,1356470.791,1356706.321,150000000,0.054,low_ul
mre1,mr1,1356470.791,1356706.321,10000000,0.054,low_dl
mr1,mre1,1363477.940,1364121.978,150000000,0.054,low_ul
mre1,mr1,1363477.940,1364121.978,10000000,0.054,low_dl
mr2,mre1,1373349.104,1373763.085,150000000,0.054,low_ul
mre1,mr2,1373349.104,1373763.085,10000000,0.054,low_dl
mr1,mre3,1374126.539,1386085.534,150000000,0.076,low_ul
mre3,mr1,1374126.539,1386085.534,10000000,0.076,low_dl
mgs1,mre1,1375942.942,1419818.557,300000000,1195.692,trunk
mre1,mgs1,1375942.942,1419818.557,300000000,1195.692,high_dl
mgs1,mre2,1375942.971,1378122.287,300000000,1195.681,trunk
mre2,mgs1,1375942.971,1378122.287,300000000,1195.681,high_dl
mgs1,mre3,1375943.343,1419818.547,300000000,1195.672,trunk
mre3,mgs1,1375943.343,1419818.547,300000000,1195.672,high_dl
mr2,mre1,1380495.660,1381083.153,150000000,0.054,low_ul
mre1,mr2,1380495.660,1381083.153,10000000,0.054,low_dl
mgs1,mre2,1380566.004,1384830.420,300000000,1195.663,trunk
mre2,mgs1,1380566.004,1384830.420,300000000,1195.663,high_dl
mr1,mre2,1382973.323,1383513.130,150000000,0.053,low_ul
mre2,mr1,1382973.323,1383513.130,10000000,0.053,low_dl
mr2,mre3,1384154.690,1395381.672,150000000,0.076,low_ul
mre3,mr2,1384154.690,1395381.672,10000000,0.076,low_dl
mgs1,mre2,1387274.627,1391538.556,300000000,1195.615,trunk
mre2,mgs1,1387274.627,1391538.556,300000000,1195.615,high_dl
mgs1,mre2,1393983.249,1398246.691,300000000,1195.570,trunk
mre2,mgs1,1393983.249,1398246.691,300000000,1195.570,high_dl
mr2,mre2,1399338.815,1399402.612,150000000,0.053,low_ul
mre2,mr2,1399338.815,1399402.612,10000000,0.053,low_dl
mgs1,mre2,1400691.870,1404954.826,300000000,1195.529,trunk
mre2,mgs1,1400691.870,1404954.826,300000000,1195.529,high_dl
mr1,mre1,1401675.164,1402406.493,150000000,0.054,low_ul
mre1,mr1,1401675.164,1402406.493,10000000,0.054,low_dl
mr2,mre2,1405876.804,1406170.877,150000000,0.053,low_ul
mre2,mr2,1405876.804,1406170.877,10000000,0.053,low_dl
mgs1,mre2,1407400.488,1411662.961,300000000,1195.492,trunk
mre2,mgs1,1407400.488,1411662.961,300000000,1195.492,high_dl
mr1,mre3,1411237.910,1422478.703,150000000,0.076,low_ul
mre3,mr1,1411237.910,1422478.703,10000000,0.076,low_dl
mgs2,mre3,1413877.889,1439693.790,300000000,1195.473,trunk
mre3,mgs2,1413877.889,1439693.790,300000000,1195.473,high_dl
mgs2,mre1,1413878.297,1439693.847,300000000,1195.458,trunk
mre1,mgs2,1413878.297,1439693.847,300000000,1195.458,high_dl
mgs1,mre2,1414109.105,1418371.094,300000000,1195.458,trunk
mre2,mgs1,1414109.105,1418371.094,300000000,1195.458,high_dl
mgs2,mre2,1414109.130,1418371.110,300000000,1195.465,trunk
mre2,mgs2,1414109.130,1418371.110,300000000,1195.465,trunk
mr2,mre1,1420333.351,1420684.906,150000000,0.054,low_ul
mre1,mr2,1420333.351,1420684.906,10000000,0.054,low_dl
mgs2,mre2,1420817.752,1425079.250,300000000,1195.419,trunk
mre2,mgs2,1420817.752,1425079.250,300000000,1195.419,trunk
mr2,mre3,1423124.134,1434750.401,150000000,0.076,low_ul
mre3,mr2,1423124.134,1434750.401,10000000,0.076,low_dl
mr1,mre2,1425976.283,1426429.463,150000000,0.053,low_ul
mre2,mr1,1425976.283,1426429.463,10000000,0.053,low_dl
mr2,mre1,1427418.589,1428030.815,150000000,0.054,low_ul
mre1,mr2,1427418.589,1428030.815,10000000,0.054,low_dl
mgs2,mre2,1427526.371,1431787.390,300000000,1195.377,trunk
mre2,mgs2,1427526.371,1431787.390,300000000,1195.377,trunk
mgs2,mre2,1434234.989,1438495.529,300000000,1195.338,trunk
mre2,mgs2,1434234.989,1438495.529,300000000,1195.338,trunk
mr2,mre2,1443521.690,1443805.628,150000000,0.053,low_ul
mre2,mr2,1443521.690,1443805.628,10000000,0.053,low_dl
mr1,mre1,1448587.837,1449314.369,150000000,0.054,low_ul
mre1,mr1,1448587.837,1449314.369,10000000,0.054,low_dl
mr1,mre3,1449998.136,1461691.044,150000000,0.076,low_ul
mre3,mr1,1449998.136,1461691.044,10000000,0.076,low_dl
mr2,mre2,1450209.679,1450419.697,150000000,0.053,low_ul
mre2,mr2,1450209.679,1450419.697,10000000,0.053,low_dl
mr2,mre3,1459521.775,1471058.567,150000000,0.076,low_ul
mre3,mr2,1459521.775,1471058.567,10000000,0.076,low_dl
mgs1,mre3,1462324.443,1506159.365,300000000,1195.152,trunk
mre3,mgs1,1462324.443,1506159.365,300000000,1195.152,high_dl
mgs1,mre2,1462324.460,1465328.060,300000000,1195.159,trunk
mre2,mgs1,1462324.460,1465328.060,300000000,1195.159,high_dl
mgs1,mre1,1462324.660,1506159.065,300000000,1195.163,trunk
mre1,mgs1,1462324.660,1506159.065,300000000,1195.163,high_dl
mr2,mre1,1465584.896,1466321.231,150000000,0.054,low_ul
mre1,mr2,1465584.896,1466321.231,10000000,0.054,low_dl
mgs1,mre2,1467778.055,1472036.208,300000000,1195.131,trunk
mre2,mgs1,1467778.055,1472036.208,300000000,1195.131,high_dl
mr1,mre2,1470223.318,1470720.056,150000000,0.053,low_ul
mre2,mr1,1470223.318,1470720.056,10000000,0.053,low_dl
mgs1,mre2,1474486.675,1478744.358,300000000,1195.083,trunk
mre2,mgs1,1474486.675,1478744.358,300000000,1195.083,high_dl
mgs1,mre2,1481195.294,1485452.508,300000000,1195.038,trunk
mre2,mgs1,1481195.294,1485452.508,300000000,1195.038,high_dl
mr1,mre3,1486476.589,1497972.199,150000000,0.076,low_ul
mre3,mr1,1486476.589,1497972.199,10000000,0.076,low_dl
mr1,mre1,1486985.468,1487373.513,150000000,0.054,low_ul
mre1,mr1,1486985.468,1487373.513,10000000,0.054,low_dl
mgs1,mre2,1487903.910,1492160.657,300000000,1194.997,trunk
mre2,mgs1,1487903.910,1492160.657,300000000,1194.997,high_dl
mr2,mre2,1493021.997,1493490.064,150000000,0.053,low_ul
mre2,mr2,1493021.997,1493490.064,10000000,0.053,low_dl
mr1,mre1,1494113.266,1494715.056,150000000,0.054,low_ul
mre1,mr1,1494113.266,1494715.056,10000000,0.054,low_dl
mgs1,mre2,1494612.525,1498868.806,300000000,1194.959,trunk
mre2,mgs1,1494612.525,1498868.806,300000000,1194.959,high_dl
mr2,mre3,1498998.498,1510270.260,150000000,0.076,low_ul
mre3,mr2,1498998.498,1510270.260,10000000,0.076,low_dl
mgs2,mre1,1500194.054,1526100.737,300000000,1194.933,trunk
mre1,mgs2,1500194.054,1526100.737,300000000,1194.933,high_dl
mgs2,mre3,1500194.659,1526100.544,300000000,1194.955,trunk
mre3,mgs2,1500194.659,1526100.544,300000000,1194.955,high_dl
mgs1,mre2,1501321.138,1505576.953,300000000,1194.925,trunk
mre2,mgs1,1501321.138,1505576.953,300000000,1194.925,high_dl
mgs2,mre2,1501321.164,1505576.971,300000000,1194.930,trunk
mre2,mgs2,1501321.164,1505576.971,300000000,1194.930,trunk
mgs2,mre2,1508029.781,1512285.125,300000000,1194.884,trunk
mre2,mgs2,1508029.781,1512285.125,300000000,1194.884,trunk
mr2,mre1,1512507.048,1513239.974,150000000,0.054,low_ul
mre1,mr2,1512507.048,1513239.974,10000000,0.054,low_dl
mr1,mre2,1513307.998,1513541.028,150000000,0.053,low_ul
mre2,mr1,1513307.998,1513541.028,10000000,0.053,low_dl
mgs2,mre2,1514738.397,1518993.279,300000000,1194.842,trunk
mre2,mgs2,1514738.397,1518993.279,300000000,1194.842,trunk
mr1,mre2,1519969.421,1520178.642,150000000,0.053,low_ul
mre2,mr1,1519969.421,1520178.642,10000000,0.053,low_dl
mgs2,mre2,1521447.012,1525701.433,300000000,1194.803,trunk
mre2,mgs2,1521447.012,1525701.433,300000000,1194.803,trunk
mr1,mre3,1525941.301,1537272.608,150000000,0.076,low_ul
mre3,mr1,1525941.301,1537272.608,10000000,0.076,low_dl
mr1,mre1,1533958.376,1534286.999,150000000,0.054,low_ul
mre1,mr1,1533958.376,1534286.999,10000000,0.054,low_dl
mr2,mre3,1535163.977,1547050.617,150000000,0.076,low_ul
mre3,mr2,1535163.977,1547050.617,10000000,0.076,low_dl
mr2,mre2,1537308.550,1537763.325,150000000,0.053,low_ul
mre2,mr2,1537308.550,1537763.325,10000000,0.053,low_dl
mr1,mre1,1541026.393,1541648.036,150000000,0.054,low_ul
mre1,mr1,1541026.393,1541648.036,10000000,0.054,low_dl
mgs1,mre3,1548706.164,1592498.512,300000000,1194.656,trunk
mre3,mgs1,1548706.164,1592498.512,300000000,1194.656,high_dl
mgs1,mre2,1548706.345,1552534.022,300000000,1194.633,trunk
mre2,mgs1,1548706.345,1552534.022,300000000,1194.633,high_dl
mgs1,mre1,1548706.624,1592498.664,300000000,1194.630,trunk
mre1,mgs1,1548706.624,1592498.664,300000000,1194.630,high_dl
mr2,mre1,1550861.977,1551326.455,150000000,0.054,low_ul
mre1,mr2,1550861.977,1551326.455,10000000,0.054,low_dl
mgs1,mre2,1554990.061,1559242.184,300000000,1194.591,trunk
mre2,mgs1,1554990.061,1559242.184,300000000,1194.591,high_dl
mr1,mre2,1557529.420,1557877.703,150000000,0.053,low_ul
mre2,mr1,1557529.420,1557877.703,10000000,0.053,low_dl
mr2,mre1,1558045.630,1558602.546,150000000,0.054,low_ul
mre1,mr2,1558045.630,1558602.546,10000000,0.054,low_dl
mgs1,mre2,1561698.677,1565950.348,300000000,1194.543,trunk
mre2,mgs1,1561698.677,1565950.348,300000000,1194.543,high_dl
mr1,mre3,1562121.227,1573978.995,150000000,0.076,low_ul
mre3,mr1,1562121.227,1573978.995,10000000,0.076,low_dl
mgs1,mre2,1568407.292,1572658.512,300000000,1194.498,trunk
mre2,mgs1,1568407.292,1572658.512,300000000,1194.498,high_dl
mr2,mre3,1573368.213,1584618.325,150000000,0.076,low_ul
mre3,mr2,1573368.213,1584618.325,10000000,0.076,low_dl
mgs1,mre2,1575115.905,1579366.676,300000000,1194.457,trunk
mre2,mgs1,1575115.905,1579366.676,300000000,1194.457,high_dl
mr1,mre1,1579208.989,1579945.243,150000000,0.054,low_ul
mre1,mr1,1579208.989,1579945.243,10000000,0.054,low_dl
mr2,mre2,1580224.085,1580745.414,150000000,0.053,low_ul
mre2,mr2,1580224.085,1580745.414,10000000,0.053,low_dl
mgs1,mre2,1581824.516,1586074.838,300000000,1194.419,trunk
mre2,mgs1,1581824.516,1586074.838,300000000,1194.419,high_dl
mgs2,mre1,1586508.630,1612508.453,300000000,1194.401,trunk
mre1,mgs2,1586508.630,1612508.453,300000000,1194.401,high_dl
mgs2,mre3,1586509.170,1612508.568,300000000,1194.382,trunk
mre3,mgs2,1586509.170,1612508.568,300000000,1194.382,high_dl
mgs1,mre2,1588533.125,1592498.699,300000000,1194.384,trunk
mre2,mgs1,1588533.125,1592498.699,300000000,1194.384,high_dl
mgs2,mre2,1588533.152,1592783.018,300000000,1194.387,trunk
mre2,mgs2,1588533.152,1592783.018,300000000,1194.387,trunk
mgs2,mre2,1595241.765,1599491.186,300000000,1194.342,trunk
mre2,mgs2,1595241.765,1599491.186,300000000,1194.342,trunk
mr2,mre1,1597836.181,1598250.566,150000000,0.054,low_ul
mre1,mr2,1597836.181,1598250.566,10000000,0.054,low_dl
mr1,mre3,1600591.586,1611864.928,150000000,0.076,low_ul
mre3,mr1,1600591.586,1611864.928,10000000,0.076,low_dl
mgs2,mre2,1601950.378,1606199.354,300000000,1194.299,trunk
mre2,mgs2,1601950.378,1606199.354,300000000,1194.299,trunk
mr2,mre1,1604969.381,1605554.947,150000000,0.054,low_ul
mre1,mr2,1604969.381,1605554.947,10000000,0.054,low_dl
mr1,mre2,1607085.626,1607528.509,150000000,0.053,low_ul
mre2,mr1,1607085.626,1607528.509,10000000,0.053,low_dl
mgs2,mre2,1608658.988,1612508.450,300000000,1194.260,trunk
mre2,mgs2,1608658.988,1612508.450,300000000,1194.260,trunk
mr2,mre3,1610821.971,1622720.653,150000000,0.076,low_ul
mre3,mr2,1610821.971,1622720.653,10000000,0.076,low_dl
mr2,mre2,1624494.114,1625025.784,150000000,0.053,low_ul
mre2,mr2,1624494.114,1625025.784,10000000,0.053,low_dl
mr1,mre1,1626120.301,1626853.147,150000000,0.054,low_ul
mre1,mr1,1626120.301,1626853.147,10000000,0.054,low_dl
mgs1,mre1,1635088.726,1678837.499,300000000,1194.093,trunk
mre1,mgs1,1635088.726,1678837.499,300000000,1194.093,high_dl
mgs1,mre3,1635088.835,1678837.344,300000000,1194.102,trunk
mre3,mgs1,1635088.835,1678837.344,300000000,1194.102,high_dl
mgs1,mre2,1635493.407,1639740.167,300000000,1194.094,trunk
mre2,mgs1,1635493.407,1639740.167,300000000,1194.094,high_dl
mr1,mre3,1637742.331,1649679.321,150000000,0.076,low_ul
mre3,mr1,1637742.331,1649679.321,10000000,0.076,low_dl
mgs1,mre2,1642202.021,1646448.344,300000000,1194.044,trunk
mre2,mgs1,1642202.021,1646448.344,300000000,1194.044,high_dl
