source,destination,contact_start(s),contact_end(s),data_rate(bps),delay(s),link_type # Simulation starting time: 2026-01-01T00:00:00 UTC
mr2,mre3,1046849.963,1058071.991,15000000,0.076,low_ul
mre3,mr2,1046849.963,1058071.991,1000000,0.076,low_dl
mr2,mre2,1050253.476,1050686.409,15000000,0.053,low_ul
mre2,mr2,1050253.476,1050686.409,1000000,0.053,low_dl
mgs1,mre2,1051843.247,1056133.498,1000000,1197.581,trunk
mre2,mgs1,1051843.247,1056133.498,4000000,1197.581,trunk
mgs1,mre2,1058551.881,1062841.571,1000000,1197.545,trunk
mre2,mgs1,1058551.881,1062841.571,4000000,1197.545,trunk
mgs1,mre2,1065260.512,1069549.642,1000000,1197.511,trunk
mre2,mgs1,1065260.512,1069549.642,4000000,1197.511,trunk
mr2,mre1,1065374.236,1065507.654,15000000,0.054,low_ul
mre1,mr2,1065374.236,1065507.654,1000000,0.054,low_dl
mgs2,mre3,1068600.097,1094076.298,1000000,1197.501,trunk
mre3,mgs2,1068600.097,1094076.298,4000000,1197.501,trunk
mgs2,mre2,1068600.432,1069549.653,1000000,1197.494,trunk
mre2,mgs2,1068600.432,1069549.653,4000000,1197.494,trunk
mgs2,mre1,1068600.434,1094076.620,1000000,1197.504,trunk
mre1,mgs2,1068600.434,1094076.620,4000000,1197.504,trunk
mr1,mre2,1070476.112,1070806.904,15000000,0.053,low_ul
mre2,mr1,1070476.112,1070806.904,1000000,0.053,low_dl
mgs1,mre2,1071969.143,1074447.660,1000000,1197.481,trunk
mre2,mgs1,1071969.143,1074447.660,4000000,1197.481,trunk
mgs2,mre2,1071969.171,1076257.731,1000000,1197.481,trunk
mre2,mgs2,1071969.171,1076257.731,4000000,1197.481,trunk
mr2,mre1,1072322.192,1072978.203,15000000,0.054,low_ul
mre1,mr2,1072322.192,1072978.203,1000000,0.054,low_dl
mr1,mre3,1073987.871,1085229.205,15000000,0.076,low_ul
mre3,mr1,1073987.871,1085229.205,1000000,0.076,low_dl
mgs2,mre2,1078677.806,1082965.809,1000000,1197.439,trunk
mre2,mgs2,1078677.806,1082965.809,4000000,1197.439,trunk
mr2,mre3,1083578.886,1095530.419,15000000,0.076,low_ul
mre3,mr2,1083578.886,1095530.419,1000000,0.076,low_dl
mgs2,mre2,1085386.439,1089673.887,1000000,1197.401,trunk
mre2,mgs2,1085386.439,1089673.887,4000000,1197.401,trunk
mgs2,mre2,1092095.070,1094076.338,1000000,1197.367,trunk
mre2,mgs2,1092095.070,1094076.338,4000000,1197.367,trunk
mr1,mre1,1093526.165,1094234.173,15000000,0.054,low_ul
mre1,mr1,1093526.165,1094234.173,1000000,0.054,low_dl
mr2,mre2,1094548.139,1094956.836,15000000,0.053,low_ul
mre2,mr2,1094548.139,1094956.836,1000000,0.053,low_dl
mr2,mre1,1110517.285,1111243.640,15000000,0.054,low_ul
mre1,mr2,1110517.285,1111243.640,1000000,0.054,low_dl
mr1,mre3,1110521.606,1122486.420,15000000,0.076,low_ul
mre3,mr1,1110521.606,1122486.420,1000000,0.076,low_dl
mr1,mre2,1114711.948,1115121.641,15000000,0.053,low_ul
mre2,mr1,1114711.948,1115121.641,1000000,0.053,low_dl
mgs1,mre3,1116800.559,1160792.065,1000000,1197.200,trunk
mre3,mgs1,1116800.559,1160792.065,4000000,1197.200,trunk
mgs1,mre1,1116800.637,1160791.468,1000000,1197.222,trunk
mre1,mgs1,1116800.637,1160791.468,4000000,1197.222,trunk
mgs1,mre2,1118929.572,1123214.251,1000000,1197.211,trunk
mre2,mgs1,1118929.572,1123214.251,4000000,1197.211,trunk
mr2,mre3,1120722.936,1131935.783,15000000,0.076,low_ul
mre3,mr2,1120722.936,1131935.783,1000000,0.076,low_dl
mgs1,mre2,1125638.207,1129922.339,1000000,1197.165,trunk
mre2,mgs1,1125638.207,1129922.339,4000000,1197.165,trunk
mr1,mre1,1131991.152,1132214.154,15000000,0.054,low_ul
mre1,mr1,1131991.152,1132214.154,1000000,0.054,low_dl
mgs1,mre2,1132346.841,1136630.429,1000000,1197.121,trunk
mre2,mgs1,1132346.841,1136630.429,4000000,1197.121,trunk
mr2,mre2,1137442.641,1137956.691,15000000,0.053,low_ul
mre2,mr2,1137442.641,1137956.691,1000000,0.053,low_dl
mr1,mre1,1139019.974,1139668.793,15000000,0.054,low_ul
mre1,mr1,1139019.974,1139668.793,1000000,0.054,low_dl
mgs1,mre2,1139055.472,1143338.518,1000000,1197.080,trunk
mre2,mgs1,1139055.472,1143338.518,4000000,1197.080,trunk
mgs1,mre2,1145764.102,1150046.607,1000000,1197.043,trunk
mre2,mgs1,1145764.102,1150046.607,4000000,1197.043,trunk
mr1,mre3,1147850.162,1159094.357,15000000,0.076,low_ul
mre3,mr1,1147850.162,1159094.357,1000000,0.076,low_dl
mgs1,mre2,1152472.730,1156754.694,1000000,1197.010,trunk
mre2,mgs1,1152472.730,1156754.694,4000000,1197.010,trunk
mgs2,mre2,1154921.994,1156754.706,1000000,1196.991,trunk
mre2,mgs2,1154921.994,1156754.706,4000000,1196.991,trunk
mgs2,mre1,1154922.165,1180479.612,1000000,1197.005,trunk
mre1,mgs2,1154922.165,1180479.612,4000000,1197.005,trunk
mgs2,mre3,1154922.377,1180479.090,1000000,1197.027,trunk
mre3,mgs2,1154922.377,1180479.090,4000000,1197.027,trunk
mr2,mre1,1157442.484,1158162.125,15000000,0.054,low_ul
mre1,mr2,1157442.484,1158162.125,1000000,0.054,low_dl
mgs1,mre2,1159181.357,1160791.589,1000000,1196.979,trunk
mre2,mgs1,1159181.357,1160791.589,4000000,1196.979,trunk
mgs2,mre2,1159181.386,1163462.801,1000000,1196.977,trunk
mre2,mgs2,1159181.386,1163462.801,4000000,1196.977,trunk
mr2,mre3,1159447.161,1171141.831,15000000,0.076,low_ul
mre3,mr2,1159447.161,1171141.831,1000000,0.076,low_dl
mr1,mre2,1164321.615,1164719.850,15000000,0.053,low_ul
mre2,mr1,1164321.615,1164719.850,1000000,0.053,low_dl
mgs2,mre2,1165890.017,1170170.895,1000000,1196.936,trunk
mre2,mgs2,1165890.017,1170170.895,4000000,1196.936,trunk
mgs2,mre2,1172598.646,1176878.989,1000000,1196.897,trunk
mre2,mgs2,1172598.646,1176878.989,4000000,1196.897,trunk
mgs2,mre2,1179307.273,1180479.191,1000000,1196.862,trunk
mre2,mgs2,1179307.273,1180479.191,4000000,1196.862,trunk
mr2,mre2,1181716.536,1182234.760,15000000,0.053,low_ul
mre2,mr2,1181716.536,1182234.760,1000000,0.053,low_dl
mr1,mre1,1185931.040,1186594.637,15000000,0.054,low_ul
mre1,mr1,1185931.040,1186594.637,1000000,0.054,low_dl
mr1,mre3,1186327.304,1198085.721,15000000,0.076,low_ul
mre3,mr1,1186327.304,1198085.721,1000000,0.076,low_dl
mr2,mre1,1195841.693,1196193.922,15000000,0.054,low_ul
mre1,mr2,1195841.693,1196193.922,1000000,0.054,low_dl
mr2,mre3,1195919.219,1207387.103,15000000,0.076,low_ul
mre3,mr2,1195919.219,1207387.103,1000000,0.076,low_dl
mr2,mre1,1202947.530,1203561.719,15000000,0.054,low_ul
mre1,mr2,1202947.530,1203561.719,1000000,0.054,low_dl
mgs1,mre3,1203180.682,1247134.626,1000000,1196.736,trunk
mre3,mgs1,1203180.682,1247134.626,4000000,1196.736,trunk
mgs1,mre1,1203180.916,1247134.647,1000000,1196.724,trunk
mre1,mgs1,1203180.916,1247134.647,4000000,1196.724,trunk
mgs1,mre2,1203181.109,1203711.333,1000000,1196.719,trunk
mre2,mgs1,1203181.109,1203711.333,4000000,1196.719,trunk
mgs1,mre2,1206141.762,1210419.435,1000000,1196.703,trunk
mre2,mgs1,1206141.762,1210419.435,4000000,1196.703,trunk
mr1,mre2,1208612.679,1208977.699,15000000,0.053,low_ul
mre2,mr1,1208612.679,1208977.699,1000000,0.053,low_dl
mgs1,mre2,1212850.394,1217127.540,1000000,1196.656,trunk
mre2,mgs1,1212850.394,1217127.540,4000000,1196.656,trunk
mgs1,mre2,1219559.023,1223835.645,1000000,1196.612,trunk
mre2,mgs1,1219559.023,1223835.645,4000000,1196.612,trunk
mr1,mre3,1222882.700,1234312.927,15000000,0.076,low_ul
mre3,mr1,1222882.700,1234312.927,1000000,0.076,low_dl
mr1,mre1,1224142.164,1224866.688,15000000,0.054,low_ul
mre1,mr1,1224142.164,1224866.688,1000000,0.054,low_dl
mr2,mre2,1224670.690,1225181.698,15000000,0.053,low_ul
mre2,mr2,1224670.690,1225181.698,1000000,0.053,low_dl
mgs1,mre2,1226267.651,1230543.751,1000000,1196.571,trunk
mre2,mgs1,1226267.651,1230543.751,4000000,1196.571,trunk
mgs1,mre2,1232976.277,1237251.855,1000000,1196.534,trunk
mre2,mgs1,1232976.277,1237251.855,4000000,1196.534,trunk
mr2,mre3,1235412.699,1246734.994,15000000,0.076,low_ul
mre3,mr2,1235412.699,1246734.994,1000000,0.076,low_dl
mgs1,mre2,1239684.901,1243959.958,1000000,1196.501,trunk
mre2,mgs1,1239684.901,1243959.958,4000000,1196.501,trunk
mgs2,mre2,1241242.240,1243959.972,1000000,1196.486,trunk
mre2,mgs2,1241242.240,1243959.972,4000000,1196.486,trunk
mgs2,mre1,1241242.458,1266883.362,1000000,1196.495,trunk
mre1,mgs2,1241242.458,1266883.362,4000000,1196.495,trunk
mgs2,mre3,1241242.701,1266883.549,1000000,1196.489,trunk
mre3,mgs2,1241242.701,1266883.549,4000000,1196.489,trunk
mr2,mre1,1242840.537,1243109.434,15000000,0.054,low_ul
mre1,mr2,1242840.537,1243109.434,1000000,0.054,low_dl
mgs1,mre2,1246393.524,1247134.737,1000000,1196.469,trunk
mre2,mgs1,1246393.524,1247134.737,4000000,1196.469,trunk
mgs2,mre2,1246393.554,1250668.081,1000000,1196.466,trunk
mre2,mgs2,1246393.554,1250668.081,4000000,1196.466,trunk
mr2,mre1,1249869.589,1250505.173,15000000,0.054,low_ul
mre1,mr2,1249869.589,1250505.173,1000000,0.054,low_dl
mr1,mre2,1251498.892,1252003.605,15000000,0.053,low_ul
mre2,mr1,1251498.892,1252003.605,1000000,0.053,low_dl
mgs2,mre2,1253102.181,1257376.192,1000000,1196.424,trunk
mre2,mgs2,1253102.181,1257376.192,4000000,1196.424,trunk
mgs2,mre2,1259810.806,1264084.301,1000000,1196.386,trunk
mre2,mgs2,1259810.806,1264084.301,4000000,1196.386,trunk
mr1,mre3,1262324.801,1273712.062,15000000,0.076,low_ul
mre3,mr1,1262324.801,1273712.062,1000000,0.076,low_dl
mgs2,mre2,1266519.430,1266883.140,1000000,1196.350,trunk
mre2,mgs2,1266519.430,1266883.140,4000000,1196.350,trunk
mr2,mre2,1268933.980,1269469.410,15000000,0.053,low_ul
mre2,mr2,1268933.980,1269469.410,1000000,0.053,low_dl
mr1,mre1,1271056.445,1271774.725,15000000,0.054,low_ul
mre1,mr1,1271056.445,1271774.725,1000000,0.054,low_dl
mr2,mre3,1271568.334,1283405.656,15000000,0.076,low_ul
mre3,mr2,1271568.334,1283405.656,1000000,0.076,low_dl
mr2,mre1,1288050.684,1288782.958,15000000,0.054,low_ul
mre1,mr2,1288050.684,1288782.958,1000000,0.054,low_dl
mgs1,mre1,1289561.661,1333477.062,1000000,1196.214,trunk
mre1,mgs1,1289561.661,1333477.062,4000000,1196.214,trunk
mgs1,mre2,1289561.865,1290916.709,1000000,1196.202,trunk
mre2,mgs1,1289561.865,1290916.709,4000000,1196.202,trunk
mgs1,mre3,1289561.897,1333476.542,1000000,1196.228,trunk
mre3,mgs1,1289561.897,1333476.542,4000000,1196.228,trunk
mgs1,mre2,1293353.906,1297624.827,1000000,1196.187,trunk
mre2,mgs1,1293353.906,1297624.827,4000000,1196.187,trunk
mr1,mre2,1295765.514,1296270.106,15000000,0.053,low_ul
mre2,mr1,1295765.514,1296270.106,1000000,0.053,low_dl
mr1,mre3,1298523.845,1310325.325,15000000,0.076,low_ul
mre3,mr1,1298523.845,1310325.325,1000000,0.076,low_dl
mgs1,mre2,1300062.534,1304332.948,1000000,1196.140,trunk
mre2,mgs1,1300062.534,1304332.948,4000000,1196.140,trunk
mgs1,mre2,1306771.159,1311041.068,1000000,1196.095,trunk
mre2,mgs1,1306771.159,1311041.068,4000000,1196.095,trunk
mr1,mre1,1309481.728,1309800.587,15000000,0.054,low_ul
mre1,mr1,1309481.728,1309800.587,1000000,0.054,low_dl
mr2,mre3,1310127.639,1321367.289,15000000,0.076,low_ul
mre3,mr2,1310127.639,1321367.289,1000000,0.076,low_dl
mr2,mre2,1311940.050,1312359.583,15000000,0.053,low_ul
mre2,mr2,1311940.050,1312359.583,1000000,0.053,low_dl
mgs1,mre2,1313479.783,1317749.189,1000000,1196.054,trunk
mre2,mgs1,1313479.783,1317749.189,4000000,1196.054,trunk
mr1,mre1,1316565.876,1317192.767,15000000,0.054,low_ul
mre1,mr1,1316565.876,1317192.767,1000000,0.054,low_dl
mgs1,mre2,1320188.406,1324457.308,1000000,1196.017,trunk
mre2,mgs1,1320188.406,1324457.308,4000000,1196.017,trunk
mgs1,mre2,1326897.026,1331165.427,1000000,1195.983,trunk
mre2,mgs1,1326897.026,1331165.427,4000000,1195.983,trunk
mgs2,mre3,1327560.612,1353288.510,1000000,1195.958,trunk
mre3,mgs2,1327560.612,1353288.510,4000000,1195.958,trunk
mgs2,mre2,1327561.088,1331165.441,1000000,1195.980,trunk
mre2,mgs2,1327561.088,1331165.441,4000000,1195.980,trunk
mgs2,mre1,1327561.161,1353288.044,1000000,1195.978,trunk
mre1,mgs2,1327561.161,1353288.044,4000000,1195.978,trunk
mgs2,mre2,1333605.676,1337873.567,1000000,1195.946,trunk
mre2,mgs2,1333605.676,1337873.567,4000000,1195.946,trunk
mr2,mre1,1334974.235,1335701.476,15000000,0.054,low_ul
mre1,mr2,1334974.235,1335701.476,1000000,0.054,low_dl
mr1,mre3,1337320.096,1348575.172,15000000,0.076,low_ul
mre3,mr1,1337320.096,1348575.172,1000000,0.076,low_dl
mr1,mre2,1338718.323,1339238.719,15000000,0.053,low_ul
mre2,mr1,1338718.323,1339238.719,1000000,0.053,low_dl
mgs2,mre2,1340314.299,1344581.692,1000000,1195.904,trunk
mre2,mgs2,1340314.299,1344581.692,4000000,1195.904,trunk
mgs2,mre2,1347022.921,1351289.817,1000000,1195.866,trunk
mre2,mgs2,1347022.921,1351289.817,4000000,1195.866,trunk
mr2,mre3,1347194.192,1359126.742,15000000,0.076,low_ul
mre3,mr2,1347194.192,1359126.742,1000000,0.076,low_dl
mr2,mre2,1356194.258,1356667.542,15000000,0.053,low_ul
mre2,mr2,1356194.258,1356667.542,1000000,0.053,low_dl
mr1,mre1,1356470.791,1356706.321,15000000,0.054,low_ul
mre1,mr1,1356470.791,1356706.321,1000000,0.054,low_dl
mr1,mre1,1363477.940,1364121.978,15000000,0.054,low_ul
mre1,mr1,1363477.940,1364121.978,1000000,0.054,low_dl
mr2,mre1,1373349.104,1373763.085,15000000,0.054,low_ul
mre1,mr2,1373349.104,1373763.085,1000000,0.054,low_dl
mr1,mre3,1374126.539,1386085.534,15000000,0.076,low_ul
mre3,mr1,1374126.539,1386085.534,1000000,0.076,low_dl
mgs1,mre1,1375942.942,1419818.557,1000000,1195.692,trunk
mre1,mgs1,1375942.942,1419818.557,4000000,1195.692,trunk
mgs1,mre2,1375942.971,1378122.287,1000000,1195.681,trunk
mre2,mgs1,1375942.971,1378122.287,4000000,1195.681,trunk
mgs1,mre3,1375943.343,1419818.547,1000000,1195.672,trunk
mre3,mgs1,1375943.343,1419818.547,4000000,1195.672,trunk
mr2,mre1,1380495.660,1381083.153,15000000,0.054,low_ul
mre1,mr2,1380495.660,1381083.153,1000000,0.054,low_dl
mgs1,mre2,1380566.004,1384830.420,1000000,1195.663,trunk
mre2,mgs1,1380566.004,1384830.420,4000000,1195.663,trunk
mr1,mre2,1382973.323,1383513.130,15000000,0.053,low_ul
mre2,mr1,1382973.323,1383513.130,1000000,0.053,low_dl
mr2,mre3,1384154.690,1395381.672,15000000,0.076,low_ul
mre3,mr2,1384154.690,1395381.672,1000000,0.076,low_dl
mgs1,mre2,1387274.627,1391538.556,1000000,1195.615,trunk
mre2,mgs1,1387274.627,1391538.556,4000000,1195.615,trunk
mgs1,mre2,1393983.249,1398246.691,1000000,1195.570,trunk
mre2,mgs1,1393983.249,1398246.691,4000000,1195.570,trunk
mr2,mre2,1399338.815,1399402.612,15000000,0.053,low_ul
mre2,mr2,1399338.815,1399402.612,1000000,0.053,low_dl
mgs1,mre2,1400691.870,1404954.826,1000000,1195.529,trunk
mre2,mgs1,1400691.870,1404954.826,4000000,1195.529,trunk
mr1,mre1,1401675.164,1402406.493,15000000,0.054,low_ul
mre1,mr1,1401675.164,1402406.493,1000000,0.054,low_dl
mr2,mre2,1405876.804,1406170.877,15000000,0.053,low_ul
mre2,mr2,1405876.804,1406170.877,1000000,0.053,low_dl
mgs1,mre2,1407400.488,1411662.961,1000000,1195.492,trunk
mre2,mgs1,1407400.488,1411662.961,4000000,1195.492,trunk
mr1,mre3,1411237.910,1422478.703,15000000,0.076,low_ul
mre3,mr1,1411237.910,1422478.703,1000000,0.076,low_dl
mgs2,mre3,1413877.889,1439693.790,1000000,1195.473,trunk
mre3,mgs2,1413877.889,1439693.790,4000000,1195.473,trunk
mgs2,mre1,1413878.297,1439693.847,1000000,1195.458,trunk
mre1,mgs2,1413878.297,1439693.847,4000000,1195.458,trunk
mgs1,mre2,1414109.105,1418371.094,1000000,1195.458,trunk
mre2,mgs1,1414109.105,1418371.094,4000000,1195.458,trunk
mgs2,mre2,1414109.130,1418371.110,1000000,1195.465,trunk
mre2,mgs2,1414109.130,1418371.110,4000000,1195.465,trunk
mr2,mre1,1420333.351,1420684.906,15000000,0.054,low_ul
mre1,mr2,1420333.351,1420684.906,1000000,0.054,low_dl
mgs2,mre2,1420817.752,1425079.250,1000000,1195.419,trunk
mre2,mgs2,1420817.752,1425079.250,4000000,1195.419,trunk
mr2,mre3,1423124.134,1434750.401,15000000,0.076,low_ul
mre3,mr2,1423124.134,1434750.401,1000000,0.076,low_dl
mr1,mre2,1425976.283,1426429.463,15000000,0.053,low_ul
mre2,mr1,1425976.283,1426429.463,1000000,0.053,low_dl
mr2,mre1,1427418.589,1428030.815,15000000,0.054,low_ul
mre1,mr2,1427418.589,1428030.815,1000000,0.054,low_dl
mgs2,mre2,1427526.371,1431787.390,1000000,1195.377,trunk
mre2,mgs2,1427526.371,1431787.390,4000000,1195.377,trunk
mgs2,mre2,1434234.989,1438495.529,1000000,1195.338,trunk
mre2,mgs2,1434234.989,1438495.529,4000000,1195.338,trunk
mr2,mre2,1443521.690,1443805.628,15000000,0.053,low_ul
mre2,mr2,1443521.690,1443805.628,1000000,0.053,low_dl
mr1,mre1,1448587.837,1449314.369,15000000,0.054,low_ul
mre1,mr1,1448587.837,1449314.369,1000000,0.054,low_dl
mr1,mre3,1449998.136,1461691.044,15000000,0.076,low_ul
mre3,mr1,1449998.136,1461691.044,1000000,0.076,low_dl
mr2,mre2,1450209.679,1450419.697,15000000,0.053,low_ul
mre2,mr2,1450209.679,1450419.697,1000000,0.053,low_dl
mr2,mre3,1459521.775,1471058.567,15000000,0.076,low_ul
mre3,mr2,1459521.775,1471058.567,1000000,0.076,low_dl
mgs1,mre3,1462324.443,1506159.365,1000000,1195.152,trunk
mre3,mgs1,1462324.443,1506159.365,4000000,1195.152,trunk
mgs1,mre2,1462324.460,1465328.060,1000000,1195.159,trunk
mre2,mgs1,1462324.460,1465328.060,4000000,1195.159,trunk
mgs1,mre1,1462324.660,1506159.065,1000000,1195.163,trunk
mre1,mgs1,1462324.660,1506159.065,4000000,1195.163,trunk
mr2,mre1,1465584.896,1466321.231,15000000,0.054,low_ul
mre1,mr2,1465584.896,1466321.231,1000000,0.054,low_dl
mgs1,mre2,1467778.055,1472036.208,1000000,1195.131,trunk
mre2,mgs1,1467778.055,1472036.208,4000000,1195.131,trunk
mr1,mre2,1470223.318,1470720.056,15000000,0.053,low_ul
mre2,mr1,1470223.318,1470720.056,1000000,0.053,low_dl
mgs1,mre2,1474486.675,1478744.358,1000000,1195.083,trunk
mre2,mgs1,1474486.675,1478744.358,4000000,1195.083,trunk
mgs1,mre2,1481195.294,1485452.508,1000000,1195.038,trunk
mre2,mgs1,1481195.294,1485452.508,4000000,1195.038,trunk
mr1,mre3,1486476.589,1497972.199,15000000,0.076,low_ul
mre3,mr1,1486476.589,1497972.199,1000000,0.076,low_dl
mr1,mre1,1486985.468,1487373.513,15000000,0.054,low_ul
mre1,mr1,1486985.468,1487373.513,1000000,0.054,low_dl
mgs1,mre2,1487903.910,1492160.657,1000000,1194.997,trunk
mre2,mgs1,1487903.910,1492160.657,4000000,1194.997,trunk
mr2,mre2,1493021.997,1493490.064,15000000,0.053,low_ul
mre2,mr2,1493021.997,1493490.064,1000000,0.053,low_dl
mr1,mre1,1494113.266,1494715.056,15000000,0.054,low_ul
mre1,mr1,1494113.266,1494715.056,1000000,0.054,low_dl
mgs1,mre2,1494612.525,1498868.806,1000000,1194.959,trunk
mre2,mgs1,1494612.525,1498868.806,4000000,1194.959,trunk
mr2,mre3,1498998.498,1510270.260,15000000,0.076,low_ul
mre3,mr2,1498998.498,1510270.260,1000000,0.076,low_dl
mgs2,mre1,1500194.054,1526100.737,1000000,1194.933,trunk
mre1,mgs2,1500194.054,1526100.737,4000000,1194.933,trunk
mgs2,mre3,1500194.659,1526100.544,1000000,1194.955,trunk
mre3,mgs2,1500194.659,1526100.544,4000000,1194.955,trunk
mgs1,mre2,1501321.138,1505576.953,1000000,1194.925,trunk
mre2,mgs1,1501321.138,1505576.953,4000000,1194.925,trunk
mgs2,mre2,1501321.164,1505576.971,1000000,1194.930,trunk
mre2,mgs2,1501321.164,1505576.971,4000000,1194.930,trunk
mgs2,mre2,1508029.781,1512285.125,1000000,1194.884,trunk
mre2,mgs2,1508029.781,1512285.125,4000000,1194.884,trunk
mr2,mre1,1512507.048,1513239.974,15000000,0.054,low_ul
mre1,mr2,1512507.048,1513239.974,1000000,0.054,low_dl
mr1,mre2,1513307.998,1513541.028,15000000,0.053,low_ul
mre2,mr1,1513307.998,1513541.028,1000000,0.053,low_dl
mgs2,mre2,1514738.397,1518993.279,1000000,1194.842,trunk
mre2,mgs2,1514738.397,1518993.279,4000000,1194.842,trunk
mr1,mre2,1519969.421,1520178.642,15000000,0.053,low_ul
mre2,mr1,1519969.421,1520178.642,1000000,0.053,low_dl
mgs2,mre2,1521447.012,1525701.433,1000000,1194.803,trunk
mre2,mgs2,1521447.012,1525701.433,4000000,1194.803,trunk
mr1,mre3,1525941.301,1537272.608,15000000,0.076,low_ul
mre3,mr1,1525941.301,1537272.608,1000000,0.076,low_dl
mr1,mre1,1533958.376,1534286.999,15000000,0.054,low_ul
mre1,mr1,1533958.376,1534286.999,1000000,0.054,low_dl
mr2,mre3,1535163.977,1547050.617,15000000,0.076,low_ul
mre3,mr2,1535163.977,1547050.617,1000000,0.076,low_dl
mr2,mre2,1537308.550,1537763.325,15000000,0.053,low_ul
mre2,mr2,1537308.550,1537763.325,1000000,0.053,low_dl
mr1,mre1,1541026.393,1541648.036,15000000,0.054,low_ul
mre1,mr1,1541026.393,1541648.036,1000000,0.054,low_dl
mgs1,mre3,1548706.164,1592498.512,1000000,1194.656,trunk
mre3,mgs1,1548706.164,1592498.512,4000000,1194.656,trunk
mgs1,mre2,1548706.345,1552534.022,1000000,1194.633,trunk
mre2,mgs1,1548706.345,1552534.022,4000000,1194.633,trunk
mgs1,mre1,1548706.624,1592498.664,1000000,1194.630,trunk
mre1,mgs1,1548706.624,1592498.664,4000000,1194.630,trunk
mr2,mre1,1550861.977,1551326.455,15000000,0.054,low_ul
mre1,mr2,1550861.977,1551326.455,1000000,0.054,low_dl
mgs1,mre2,1554990.061,1559242.184,1000000,1194.591,trunk
mre2,mgs1,1554990.061,1559242.184,4000000,1194.591,trunk
mr1,mre2,1557529.420,1557877.703,15000000,0.053,low_ul
mre2,mr1,1557529.420,1557877.703,1000000,0.053,low_dl
mr2,mre1,1558045.630,1558602.546,15000000,0.054,low_ul
mre1,mr2,1558045.630,1558602.546,1000000,0.054,low_dl
mgs1,mre2,1561698.677,1565950.348,1000000,1194.543,trunk
mre2,mgs1,1561698.677,1565950.348,4000000,1194.543,trunk
mr1,mre3,1562121.227,1573978.995,15000000,0.076,low_ul
mre3,mr1,1562121.227,1573978.995,1000000,0.076,low_dl
mgs1,mre2,1568407.292,1572658.512,1000000,1194.498,trunk
mre2,mgs1,1568407.292,1572658.512,4000000,1194.498,trunk
mr2,mre3,1573368.213,1584618.325,15000000,0.076,low_ul
mre3,mr2,1573368.213,1584618.325,1000000,0.076,low_dl
mgs1,mre2,1575115.905,1579366.676,1000000,1194.457,trunk
mre2,mgs1,1575115.905,1579366.676,4000000,1194.457,trunk
mr1,mre1,1579208.989,1579945.243,15000000,0.054,low_ul
mre1,mr1,1579208.989,1579945.243,1000000,0.054,low_dl
mr2,mre2,1580224.085,1580745.414,15000000,0.053,low_ul
mre2,mr2,1580224.085,1580745.414,1000000,0.053,low_dl
mgs1,mre2,1581824.516,1586074.838,1000000,1194.419,trunk
mre2,mgs1,1581824.516,1586074.838,4000000,1194.419,trunk
mgs2,mre1,1586508.630,1612508.453,1000000,1194.401,trunk
mre1,mgs2,1586508.630,1612508.453,4000000,1194.401,trunk
mgs2,mre3,1586509.170,1612508.568,1000000,1194.382,trunk
mre3,mgs2,1586509.170,1612508.568,4000000,1194.382,trunk
mgs1,mre2,1588533.125,1592498.699,1000000,1194.384,trunk
mre2,mgs1,1588533.125,1592498.699,4000000,1194.384,trunk
mgs2,mre2,1588533.152,1592783.018,1000000,1194.387,trunk
mre2,mgs2,1588533.152,1592783.018,4000000,1194.387,trunk
mgs2,mre2,1595241.765,1599491.186,1000000,1194.342,trunk
mre2,mgs2,1595241.765,1599491.186,4000000,1194.342,trunk
mr2,mre1,1597836.181,1598250.566,15000000,0.054,low_ul
mre1,mr2,1597836.181,1598250.566,1000000,0.054,low_dl
mr1,mre3,1600591.586,1611864.928,15000000,0.076,low_ul
mre3,mr1,1600591.586,1611864.928,1000000,0.076,low_dl
mgs2,mre2,1601950.378,1606199.354,1000000,1194.299,trunk
mre2,mgs2,1601950.378,1606199.354,4000000,1194.299,trunk
mr2,mre1,1604969.381,1605554.947,15000000,0.054,low_ul
mre1,mr2,1604969.381,1605554.947,1000000,0.054,low_dl
mr1,mre2,1607085.626,1607528.509,15000000,0.053,low_ul
mre2,mr1,1607085.626,1607528.509,1000000,0.053,low_dl
mgs2,mre2,1608658.988,1612508.450,1000000,1194.260,trunk
mre2,mgs2,1608658.988,1612508.450,4000000,1194.260,trunk
mr2,mre3,1610821.971,1622720.653,15000000,0.076,low_ul
mre3,mr2,1610821.971,1622720.653,1000000,0.076,low_dl
mr2,mre2,1624494.114,1625025.784,15000000,0.053,low_ul
mre2,mr2,1624494.114,1625025.784,1000000,0.053,low_dl
mr1,mre1,1626120.301,1626853.147,15000000,0.054,low_ul
mre1,mr1,1626120.301,1626853.147,1000000,0.054,low_dl
mgs1,mre1,1635088.726,1678837.499,1000000,1194.093,trunk
mre1,mgs1,1635088.726,1678837.499,4000000,1194.093,trunk
mgs1,mre3,1635088.835,1678837.344,1000000,1194.102,trunk
mre3,mgs1,1635088.835,1678837.344,4000000,1194.102,trunk
mgs1,mre2,1635493.407,1639740.167,1000000,1194.094,trunk
mre2,mgs1,1635493.407,1639740.167,4000000,1194.094,trunk
mr1,mre3,1637742.331,1649679.321,15000000,0.076,low_ul
mre3,mr1,1637742.331,1649679.321,1000000,0.076,low_dl
mgs1,mre2,1642202.021,1646448.344,1000000,1194.044,trunk
